age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
49,4,142287,7,2,1,0,4,1,0,1902,50,33,1
55,0,103654,3,6,0,1,4,0,0,0,20,33,0
25,6,55048,3,4,8,3,4,1,0,0,36,33,0
46,4,318331,3,2,12,0,4,1,0,0,40,33,0
29,1,157313,14,4,2,1,4,0,0,0,40,33,0
51,4,143822,7,2,8,0,4,1,7298,0,40,33,1
37,4,159383,3,0,4,4,4,0,0,0,40,33,0
42,4,98211,15,2,9,0,4,1,15024,0,45,33,1
26,4,50103,7,4,4,1,4,0,0,0,40,33,0
22,4,142566,3,4,4,1,4,1,0,0,40,33,0
30,4,622192,7,2,13,5,4,0,0,0,6,33,0
17,4,321880,0,4,13,3,2,1,0,0,15,33,0
41,1,29606,7,2,1,5,0,0,0,0,40,33,1
35,4,53553,7,2,4,0,4,1,7298,0,48,33,1
49,4,188515,7,0,1,4,4,0,0,0,40,33,0
26,4,195555,15,4,4,1,4,0,0,0,40,33,0
36,4,382859,13,2,9,0,4,1,0,0,43,33,1
27,4,32452,4,2,1,5,4,0,0,0,20,33,1
43,7,242521,3,2,8,0,4,1,0,0,40,33,0
49,7,55938,15,2,1,0,4,1,0,0,40,33,1
54,4,145714,3,2,5,0,4,1,7688,0,25,33,1
26,4,60726,7,2,8,0,2,1,0,0,40,33,0
68,7,235882,2,2,2,0,4,1,0,2377,60,33,1
43,4,346321,4,2,2,0,4,1,0,0,45,33,1
40,4,140559,3,6,13,4,4,0,0,0,25,33,0
30,4,345705,7,2,9,2,4,1,0,0,40,33,0
53,4,213378,3,5,4,1,4,0,0,0,33,33,0
24,4,140001,15,4,1,1,4,1,0,0,40,33,0
33,5,40444,7,2,9,0,4,1,0,0,40,33,0
34,4,186346,3,5,13,1,4,0,0,0,40,33,0
21,4,196508,7,4,4,3,2,0,0,0,40,33,0
46,7,353012,3,2,6,0,4,1,0,0,40,33,0
42,4,252392,3,2,6,0,4,1,0,0,40,33,0
48,7,130561,7,4,2,1,2,0,0,0,24,33,0
36,1,359249,7,5,1,1,2,1,0,0,40,33,0
18,4,219256,7,4,4,3,4,0,0,0,25,33,0
34,4,218164,3,0,8,4,4,1,0,0,44,33,0
21,4,110677,7,4,1,3,4,0,0,0,40,33,0
29,4,176037,14,0,5,1,2,1,14344,0,40,33,1
41,6,170214,3,2,11,0,4,1,0,2179,40,33,0
43,2,147328,4,2,9,0,4,1,0,1977,60,33,1
36,4,109133,7,4,9,1,4,1,0,0,40,33,0
39,1,99146,15,2,3,0,4,1,0,1887,60,33,1
55,0,194740,0,6,0,1,4,0,0,0,45,33,0
20,4,341294,7,4,3,3,4,1,0,0,40,33,0
45,4,203264,3,0,2,1,4,0,0,0,40,33,0
24,4,102258,15,2,4,0,4,1,0,0,40,33,0
68,0,188102,3,2,0,0,4,1,0,0,8,33,1
20,4,247564,3,4,11,3,4,1,0,0,35,33,0
45,2,213334,4,4,2,1,4,0,0,0,45,33,0
52,4,168381,3,6,13,4,1,0,0,0,40,11,1
35,4,122353,3,2,9,0,4,1,0,0,40,33,1
47,1,204900,3,2,2,5,2,0,0,0,40,33,0
59,4,113203,3,0,1,1,4,0,0,0,40,33,0
35,4,401930,3,2,1,5,4,0,0,1887,42,33,1
35,4,144608,3,2,12,0,4,1,0,0,40,33,0
20,7,199884,7,4,13,3,4,0,0,0,10,33,0
39,4,210991,3,2,8,0,4,1,0,0,40,33,0
36,7,28572,7,4,11,1,4,1,0,0,38,33,0
74,4,54732,7,2,4,0,4,1,0,0,20,33,1
37,4,201247,3,4,11,1,4,1,0,0,40,33,0
26,4,247025,14,0,8,3,4,1,0,0,40,33,0
32,4,70985,14,2,12,0,4,1,0,0,40,33,0
34,4,849857,3,2,8,0,4,1,0,0,40,20,0
32,4,198813,6,2,2,0,4,1,0,0,60,33,0
41,6,144002,15,2,9,0,4,1,0,0,60,33,1
69,0,195779,14,6,0,1,4,0,0,0,1,33,0
52,4,203635,15,2,9,0,4,1,0,1902,65,33,1
19,4,39026,3,4,13,1,4,1,0,0,30,33,0
25,4,120596,15,4,2,1,4,1,0,0,44,33,0
47,4,189498,3,2,5,0,4,1,0,0,65,33,1
42,5,23813,7,2,2,0,0,1,2885,0,30,33,0
24,4,109813,3,2,1,0,4,1,3137,0,40,33,0
36,2,285865,15,4,1,1,2,0,0,0,40,33,0
23,4,67958,7,4,13,1,4,0,0,0,30,33,0
48,4,38950,3,2,5,0,4,1,0,0,89,33,0
21,4,215039,1,4,11,3,4,1,0,0,40,33,0
55,4,170169,3,5,1,1,4,0,0,0,40,33,0
42,4,38389,15,2,1,0,4,1,0,0,40,33,1
60,4,73069,7,4,1,1,4,0,0,0,38,33,0
45,4,44489,14,0,13,1,4,1,0,0,10,33,0
21,4,184543,3,4,4,1,4,0,0,0,40,33,0
48,4,165484,7,2,9,0,4,1,0,0,65,33,1
53,4,194791,3,2,10,0,4,1,0,0,45,33,0
34,7,221966,15,4,2,1,4,1,0,0,45,33,0
36,4,167482,7,2,8,0,4,1,0,0,40,33,1
23,4,435835,3,4,4,1,4,1,0,1669,55,33,0
52,4,35598,3,0,6,4,4,1,0,0,40,33,0
35,4,298635,15,4,4,1,1,1,0,0,50,33,0
22,4,349212,7,4,13,3,4,0,0,0,20,33,0
39,4,112077,3,2,8,0,4,1,0,0,40,33,0
25,4,149486,3,4,12,4,2,1,0,0,40,33,0
19,4,198663,3,4,12,2,4,1,0,0,40,33,0
37,6,301568,3,2,2,5,4,0,0,0,35,33,1
32,4,155781,7,2,11,0,4,1,0,0,40,33,0
33,4,191930,3,4,13,2,2,1,0,0,50,33,0
27,4,95647,15,4,2,3,1,1,0,0,40,33,0
20,4,153583,7,4,1,3,4,0,0,0,40,0,0
44,4,229148,3,4,11,1,2,1,0,0,35,33,0
18,4,54440,7,4,13,3,4,1,0,0,30,33,0
61,0,29059,3,6,0,1,4,0,0,0,12,33,0
63,4,102412,3,0,4,1,4,0,0,0,40,33,0
20,7,214542,7,4,2,3,4,1,0,0,40,33,0
42,4,222884,15,4,9,1,4,1,0,0,55,33,1
38,4,367260,2,2,1,0,4,1,0,0,40,33,0
50,5,67794,3,3,4,1,4,1,0,0,60,33,0
46,4,130667,3,2,6,0,2,1,0,0,40,33,0
43,4,247162,13,4,4,3,4,1,0,0,40,33,0
47,4,184169,15,0,1,1,4,0,0,0,35,33,0
37,4,53232,6,4,2,1,1,0,0,0,55,33,1
37,7,122493,3,2,3,0,4,1,0,0,55,33,1
53,2,35305,15,0,2,4,4,0,0,0,57,33,0
24,6,174391,3,2,1,5,4,0,0,0,40,33,0
26,4,162312,7,4,1,1,1,1,0,0,20,24,0
37,4,356824,3,5,5,4,4,0,0,0,40,33,0
28,4,119545,15,5,4,1,4,1,0,0,42,33,0
29,2,195520,4,2,2,0,4,1,0,0,40,33,0
64,4,218490,15,0,9,1,4,1,27828,0,55,33,1
51,1,223206,2,2,2,0,1,1,15024,0,40,35,1
29,2,275110,7,2,3,3,2,1,0,0,40,33,0
24,2,249101,3,0,3,4,2,0,0,0,40,33,0
47,4,344157,1,0,11,1,4,1,0,0,40,33,0
35,4,37655,3,0,12,4,4,0,0,0,60,33,0
23,4,119051,15,4,9,1,4,1,0,0,40,27,0
31,4,557853,15,2,2,0,4,1,5013,0,32,33,0
33,2,147921,3,6,13,4,4,0,0,0,40,33,0
27,4,588905,3,2,8,0,4,1,0,0,40,33,0
29,4,145592,3,4,8,1,4,1,0,0,40,5,0
26,0,152046,1,4,0,1,4,0,0,0,35,3,0
48,4,34845,3,0,8,2,4,1,0,0,40,33,0
63,1,334418,9,2,1,0,2,1,0,0,40,27,0
44,4,315971,4,0,13,1,4,0,0,0,55,33,0
44,7,107503,2,2,2,0,4,1,5013,0,60,33,0
35,4,23892,3,2,9,5,4,0,0,0,40,33,1
34,6,196791,13,2,2,5,4,0,0,0,25,33,1
64,4,148606,0,5,13,1,4,0,0,0,35,33,0
50,4,313321,13,0,4,1,4,0,0,0,40,33,0
51,4,199688,15,2,9,0,4,1,0,1977,60,0,1
30,4,70377,3,0,2,3,4,0,0,0,40,33,0
44,4,162028,1,0,4,4,4,0,0,0,44,33,0
41,4,124692,7,2,9,3,4,1,0,0,40,33,1
68,6,315859,1,4,10,4,4,1,0,0,20,33,0
41,4,172307,12,2,8,0,4,1,0,0,40,33,0
42,4,198422,7,0,1,3,4,0,0,0,40,33,0
41,5,75742,6,2,2,0,4,1,0,0,45,40,1
33,4,48520,3,5,11,1,4,1,0,0,40,33,0
26,7,158963,4,4,9,1,4,0,0,0,40,33,0
23,4,211968,7,4,13,3,4,0,0,0,20,33,0
42,4,147110,15,2,13,0,4,1,0,0,40,33,0
31,4,408208,3,4,8,2,2,1,0,0,40,33,0
26,7,58039,7,2,13,0,4,1,0,0,40,33,0
35,2,38948,7,2,3,0,4,1,0,0,50,33,0
29,0,168479,15,4,0,1,4,1,0,0,40,33,0
47,6,62143,4,2,9,5,4,0,15024,0,40,33,1
34,4,203357,7,4,1,2,4,0,0,0,40,33,0
24,4,203203,15,4,4,1,4,0,0,0,25,33,0
30,4,163604,15,6,2,4,4,0,0,0,55,33,1
55,4,117477,1,3,13,4,2,0,0,0,40,16,0
24,4,508548,3,2,10,0,4,1,0,0,50,33,0
41,2,223410,15,2,2,0,4,1,7688,0,40,33,1
34,0,197688,3,4,0,1,2,0,0,0,40,33,0
39,4,280570,15,2,9,0,4,1,3103,0,50,33,1
27,4,194652,3,4,8,3,2,1,0,0,40,33,0
39,6,122852,3,2,6,0,4,1,0,0,45,33,1
22,4,290044,15,4,13,1,4,0,0,0,35,12,0
30,4,219110,3,2,8,0,4,1,0,0,46,33,0
37,4,123833,7,4,4,1,4,1,0,0,60,33,0
50,4,274528,3,0,8,2,4,1,0,0,40,33,0
52,4,95329,15,2,12,0,4,1,0,0,40,11,0
63,1,124244,3,6,11,1,2,1,0,0,40,33,0
65,4,153522,3,6,13,4,4,0,0,0,17,33,0
34,4,188246,3,2,11,0,4,1,0,0,40,0,0
18,4,92864,8,4,13,3,4,0,0,0,20,33,0
19,4,239995,1,4,4,2,4,1,0,0,16,33,0
46,2,125457,4,2,2,0,2,1,0,0,38,33,1
24,4,293579,3,4,4,3,2,0,0,0,20,33,0
25,1,406955,3,4,1,2,4,0,0,0,40,33,0
27,2,206125,0,2,8,0,4,1,0,0,60,33,0
31,4,145924,7,0,12,4,4,0,0,0,35,33,0
20,4,41432,7,4,1,3,4,0,0,0,46,33,0
26,4,211695,3,2,1,0,4,1,0,0,40,33,0
48,4,155781,15,0,2,1,4,1,0,2231,30,33,1
70,0,30772,11,2,0,0,4,1,0,0,40,33,0
49,1,229376,3,2,1,0,4,1,0,0,40,33,1
49,4,144514,3,2,1,0,4,1,0,0,40,33,0
22,0,153131,7,4,0,3,4,1,0,0,40,33,0
35,4,129305,3,4,13,1,4,1,0,0,30,33,0
18,4,251923,1,4,4,3,4,0,0,0,15,33,0
25,4,220931,15,4,2,1,4,1,0,0,43,22,0
34,4,356882,7,2,4,0,4,1,0,0,45,33,1
39,4,229647,15,4,5,1,4,0,0,1669,40,33,0
43,4,350379,10,0,14,4,4,0,0,0,40,19,0
23,4,268525,15,4,2,1,4,1,0,0,50,33,0
46,5,285335,7,2,4,0,4,1,0,0,60,33,1
53,2,140359,5,4,12,1,4,0,0,0,35,33,0
41,6,233130,3,2,9,0,4,1,0,0,45,19,0
28,4,192932,15,4,2,1,4,0,0,0,40,33,0
29,6,245790,0,0,8,1,4,1,0,0,80,33,0
27,4,267147,3,4,4,3,4,1,0,0,40,33,0
49,4,189498,3,2,4,0,4,1,0,0,50,33,1
67,8,137192,3,2,1,0,1,1,0,0,12,24,0
34,4,561334,7,2,9,0,4,1,0,0,50,33,1
19,4,71691,1,4,13,3,4,1,0,0,18,33,0
40,4,199513,4,0,9,1,4,1,0,1408,50,33,0
17,4,23856,1,4,9,3,4,0,0,0,20,33,0
64,4,192884,6,2,9,0,4,1,0,0,60,33,0
56,0,32604,7,4,0,1,2,0,0,0,40,33,0
29,4,340534,3,4,1,1,4,0,0,0,44,33,0
32,4,26543,7,5,2,1,4,1,0,2231,40,33,1
36,4,745768,7,4,3,4,2,0,0,0,40,33,0
45,4,204205,11,0,12,1,4,1,0,0,48,33,0
47,4,264244,3,3,8,1,2,0,0,0,40,33,0
51,4,257756,3,2,2,5,4,0,0,0,50,33,1
22,4,482082,1,2,12,1,4,0,0,0,40,19,0
30,4,94235,15,2,2,0,4,1,0,0,60,33,0
27,4,249315,7,4,4,1,4,1,0,0,44,33,0
29,4,36440,15,4,1,1,4,0,0,0,40,33,0
21,2,38771,7,4,1,3,4,1,0,0,40,33,0
49,2,269527,4,2,2,0,4,1,7298,0,40,33,1
23,4,197613,15,4,1,1,4,0,0,0,40,33,0
60,6,148492,3,2,8,0,4,1,0,1485,50,33,1
21,4,229826,7,2,12,0,4,1,0,0,20,33,0
42,4,328239,7,4,13,3,4,1,0,0,30,33,0
60,6,89884,3,2,4,0,4,1,0,0,50,33,0
27,4,430340,7,4,4,1,4,0,0,0,45,33,0
35,0,374716,12,2,0,5,4,0,0,0,35,33,0
41,2,137142,7,2,4,0,4,1,0,0,40,33,0
60,7,119832,15,2,2,0,4,1,0,0,40,33,0
74,7,193602,7,6,9,1,2,1,15831,0,40,33,1
54,2,449172,15,0,9,1,2,1,0,0,40,33,0
19,4,365871,7,4,6,3,4,1,0,0,32,33,0
22,4,384787,12,4,4,2,4,0,0,0,40,19,0
30,6,455995,1,4,8,1,4,1,0,0,45,33,1
35,4,356250,6,2,4,0,1,1,0,0,35,23,0
33,4,326104,7,2,9,0,4,1,0,0,50,33,1
35,4,89559,7,0,1,4,4,0,0,0,55,33,0
50,4,107265,3,2,6,0,4,1,0,0,50,33,1
59,6,190514,1,2,8,0,4,1,0,0,20,33,0
51,4,226735,3,2,6,0,2,1,0,0,40,33,0
38,7,125499,15,2,2,0,1,1,7688,0,60,11,1
50,4,139793,7,0,1,4,4,0,3418,0,38,33,0
22,4,408385,0,4,11,3,4,1,0,0,40,33,0
42,2,1125613,3,0,13,1,2,1,0,0,40,33,0
17,0,86786,0,4,0,3,4,0,0,0,40,33,0
45,0,98265,3,0,0,1,4,0,0,0,40,33,0
77,6,71676,7,6,1,1,4,0,0,1944,1,33,0
21,4,219137,0,4,13,3,2,1,0,0,25,33,0
52,4,177366,3,5,13,2,4,0,0,0,20,33,0
51,7,226885,3,4,6,1,4,1,0,0,40,33,0
26,4,332008,7,4,8,4,1,1,0,0,37,30,0
20,4,137651,7,4,12,3,0,1,0,0,40,33,0
42,2,176716,4,0,2,1,4,1,0,0,40,33,0
58,1,319733,3,2,6,0,4,1,0,0,70,33,0
52,2,71489,3,2,8,0,4,1,0,1579,40,33,0
30,4,272669,7,4,5,1,1,1,0,0,40,33,0
41,2,125268,15,4,2,4,2,0,0,0,40,33,0
28,6,237466,7,2,1,5,4,0,0,0,30,33,1
38,2,115634,7,2,9,0,4,1,0,0,40,33,0
32,6,135304,3,2,8,0,4,1,3942,0,32,33,0
23,4,161708,7,4,13,4,4,0,0,0,20,33,0
52,1,291096,13,2,13,0,4,1,7298,0,40,33,1
26,4,135848,15,4,4,1,4,1,0,0,10,5,0
32,6,52647,0,2,9,0,4,1,0,0,45,33,0
41,4,43556,14,0,5,1,4,0,0,0,40,33,0
24,4,79160,3,4,8,3,2,1,0,0,40,33,0
70,4,30713,3,2,10,0,4,1,0,0,30,33,0
44,4,91674,4,2,9,0,4,1,0,0,50,33,1
37,4,135436,15,2,9,0,4,1,0,1977,60,33,1
38,4,164898,3,4,8,1,4,1,0,0,40,33,0
55,0,205527,3,0,0,1,4,1,0,0,20,33,0
26,4,248612,15,4,9,1,4,1,0,0,70,33,1
31,4,329172,7,0,1,4,4,0,0,0,40,33,0
64,0,146272,7,2,0,0,4,1,3411,0,15,33,0
33,6,189265,7,4,13,1,4,0,0,0,5,33,0
36,2,380614,15,2,1,5,4,0,0,0,35,3,1
35,6,263081,7,4,13,1,2,1,0,0,84,33,0
60,4,355865,4,2,9,0,4,1,0,0,50,33,1
49,4,170871,4,2,9,0,4,1,0,0,45,33,1
49,6,123598,3,4,8,1,4,1,0,0,30,33,0
65,6,176835,4,3,2,1,4,0,7978,0,40,33,0
28,4,293398,3,5,4,4,2,0,0,0,40,33,0
58,4,193374,3,4,14,1,4,1,0,1719,40,33,0
33,4,25610,13,2,4,0,3,1,0,0,40,17,1
18,4,183274,1,4,13,3,4,0,594,0,30,33,0
61,4,147280,4,2,9,0,4,1,0,0,60,33,1
32,2,40444,4,4,2,1,4,1,0,0,50,33,0
46,4,274200,3,0,10,1,4,1,0,0,50,33,0
39,4,290208,11,2,8,0,4,1,0,0,40,19,0
22,7,24896,7,4,2,1,4,0,0,0,32,33,0
19,4,137578,7,4,1,3,4,1,0,0,10,33,0
50,4,145409,15,2,2,0,4,1,15024,0,40,33,1
48,6,196707,2,2,2,0,4,1,99999,0,60,33,1
57,4,96346,3,6,2,1,4,0,0,0,57,33,0
51,2,80123,7,2,3,0,4,1,0,0,35,33,0
38,4,34173,15,4,4,4,4,0,0,0,45,33,0
42,2,277256,15,2,2,0,4,1,0,0,40,33,1
39,4,224466,7,0,8,4,2,1,0,0,24,33,0
53,2,294547,7,0,3,1,4,1,0,0,48,33,0
27,4,372500,10,2,11,0,4,1,0,0,45,19,0
44,2,254134,13,0,5,1,2,1,0,0,40,33,0
45,4,127111,4,2,2,0,4,1,0,0,55,33,1
33,7,43716,7,2,8,0,4,1,0,0,4,33,0
27,4,161683,1,2,12,0,4,1,0,0,42,33,0
36,4,152307,3,2,1,0,4,1,7298,0,55,33,1
24,4,36058,15,4,4,1,4,1,0,0,50,33,0
31,4,163516,7,6,1,4,4,0,0,0,40,33,0
22,4,92609,3,4,8,4,4,1,0,0,50,33,0
53,4,242606,3,2,6,0,4,1,0,0,40,33,0
58,0,99131,3,2,0,5,4,0,7298,0,40,33,1
38,1,207066,3,2,9,0,4,1,0,0,42,33,1
20,4,368852,7,4,13,3,4,0,0,0,20,33,0
67,4,110331,12,0,1,2,4,0,0,0,20,33,0
25,7,203279,15,4,2,1,1,1,0,0,20,11,0
68,0,353871,3,6,0,1,4,0,0,0,40,33,0
51,2,252029,2,0,2,1,4,0,0,0,45,33,1
29,4,105422,3,2,2,0,4,1,0,0,40,33,1
29,4,212895,13,4,8,1,4,1,0,0,35,33,0
44,4,278476,7,2,4,0,4,1,0,0,60,33,1
58,4,417419,11,0,12,3,4,1,0,0,40,33,0
21,0,220115,7,4,0,3,4,1,0,0,20,33,0
31,4,500002,9,2,10,0,4,1,0,0,45,19,0
17,4,142457,1,4,13,3,2,1,0,0,20,33,0
41,4,192779,11,2,13,0,4,1,0,0,40,0,0
35,4,509462,15,4,9,1,4,0,0,0,45,33,0
47,4,276087,14,2,13,0,4,1,0,0,26,33,0
39,6,183081,4,4,4,1,4,1,0,0,60,33,1
28,4,228075,10,4,8,1,4,1,0,0,40,9,0
36,2,185556,15,2,2,0,4,1,0,0,35,33,1
65,4,173674,3,0,13,2,4,0,0,0,14,33,0
31,6,134615,7,2,2,0,4,1,0,0,50,33,1
23,4,185106,3,4,11,3,2,1,0,0,40,33,0
46,4,49570,3,0,1,1,4,0,0,0,40,33,0
21,4,334113,3,4,12,3,4,1,0,0,40,33,0
33,1,88913,7,4,1,3,1,0,0,0,40,33,0
65,5,226215,15,4,9,1,4,1,0,0,40,33,0
39,4,261504,8,0,1,4,4,0,0,0,40,33,0
52,4,224198,3,0,4,1,4,0,0,0,48,33,0
27,4,333296,15,4,13,1,4,1,0,0,30,0,0
29,4,31166,3,0,2,1,3,0,0,0,30,3,0
18,4,334427,0,4,10,3,4,1,0,0,36,33,0
53,4,290688,3,2,8,0,4,1,0,0,52,33,1
36,4,143123,15,2,4,0,4,1,0,1902,40,33,1
30,4,284826,3,2,2,0,4,1,0,0,50,33,0
25,4,66935,15,4,13,2,4,1,0,0,40,33,0
36,6,347491,2,2,2,0,4,1,0,0,35,33,0
28,4,403671,3,4,13,2,4,1,0,0,40,19,0
30,6,347166,3,0,8,1,4,1,0,0,40,33,0
24,4,119704,3,2,1,5,4,0,0,0,40,33,0
18,5,29582,1,4,10,3,4,1,0,0,50,33,0
58,4,314153,3,2,4,0,4,1,0,0,40,33,1
17,4,156736,0,4,4,4,4,0,0,0,12,33,0
63,6,52144,7,6,9,1,4,1,0,0,35,33,0
17,4,130125,0,4,13,3,0,0,1055,0,20,33,0
22,4,186365,7,4,12,1,4,1,0,0,40,33,0
42,6,83953,7,2,10,0,4,1,0,0,70,33,0
64,0,45817,12,2,0,0,4,1,0,0,50,33,0
40,4,114157,3,2,12,0,4,1,0,0,40,33,0
44,4,223194,3,2,8,0,2,1,0,1485,40,6,0
56,5,42298,12,2,9,0,2,1,0,0,40,33,0
21,4,180690,7,4,13,3,4,1,0,0,40,33,0
66,6,244749,10,2,6,0,4,1,0,0,50,37,0
21,4,116788,3,4,8,3,4,1,0,0,40,33,0
26,4,193347,7,0,4,3,4,0,0,0,28,33,0
25,4,104662,3,4,13,4,4,0,0,0,22,33,0
21,4,57711,3,4,13,1,4,0,0,0,30,33,0
38,6,197365,3,2,5,0,4,1,0,0,50,33,0
30,1,68330,15,4,2,1,4,1,0,0,40,33,1
19,4,277695,5,4,10,1,4,1,0,0,36,9,0
19,4,298891,1,4,4,1,4,0,0,0,40,8,0
23,4,46645,15,4,2,1,4,0,0,0,25,33,0
17,4,183110,1,4,11,3,4,1,0,0,16,33,0
31,4,162572,15,2,4,0,4,1,15024,0,60,33,1
46,1,344415,4,2,7,0,4,1,0,1887,40,33,1
63,6,231105,7,2,12,0,4,1,0,0,35,33,1
50,4,139464,15,0,2,4,4,0,0,0,36,14,0
23,4,162593,15,4,1,1,1,0,0,0,40,33,0
31,4,142675,7,4,9,3,4,1,0,0,40,33,0
49,4,185041,4,2,9,0,4,1,0,1977,40,33,1
30,6,278522,1,4,10,3,2,1,0,0,40,33,0
23,4,419394,7,4,4,3,2,1,0,0,9,33,0
32,2,226296,4,2,2,0,4,1,0,0,50,33,1
22,4,336215,13,4,1,1,4,0,0,0,25,33,0
25,4,78605,3,2,12,0,4,1,0,0,40,33,0
51,7,243631,0,2,8,0,0,1,0,0,40,33,0
28,4,103389,4,0,4,3,4,0,0,0,40,33,0
21,6,318865,7,4,13,3,4,1,0,0,30,33,0
22,4,199555,3,4,6,1,4,1,0,0,48,33,0
26,4,205036,3,4,11,1,4,1,0,0,42,33,0
56,4,37394,4,2,9,0,4,1,0,0,40,33,0
34,6,106761,7,2,8,0,4,1,0,0,40,33,0
52,5,29887,6,2,2,0,4,1,0,0,60,33,1
59,0,93655,7,2,0,0,4,1,0,0,40,33,0
72,4,135378,11,6,13,4,2,0,0,0,20,33,0
24,4,211968,7,4,4,1,4,0,0,0,24,33,0
34,4,258170,3,0,9,4,4,0,0,0,38,33,0
19,7,149528,7,4,10,3,4,1,0,0,12,33,0
57,0,123632,15,4,0,1,2,0,0,0,35,33,0
29,4,103628,7,2,1,5,4,0,0,0,40,33,1
47,4,161187,8,0,1,4,4,0,0,0,40,33,0
47,7,142287,15,2,2,0,4,1,0,0,35,33,1
34,4,176244,3,2,12,2,4,0,0,0,40,19,0
30,4,288419,10,2,8,0,4,1,0,0,40,19,0
48,6,296066,7,2,6,0,4,1,0,0,50,33,1
65,0,106161,13,2,0,0,4,1,0,0,40,33,0
30,4,119164,15,4,13,4,4,1,0,0,40,0,0
26,4,98155,3,1,4,0,4,1,0,0,55,33,0
24,4,509629,3,4,13,3,4,0,0,0,25,33,0
49,1,252616,3,2,6,0,1,1,0,0,40,24,0
37,6,143368,2,2,2,0,4,1,0,0,60,33,0
44,4,201723,15,2,9,0,4,1,15024,0,45,33,1
66,6,28061,11,6,10,4,4,1,0,0,50,33,0
31,4,327825,3,5,12,4,4,0,0,2238,40,33,0
34,4,169527,7,2,4,5,4,0,4386,0,20,33,0
37,4,237943,14,2,8,0,4,1,0,0,50,25,0
47,4,121124,12,2,12,0,4,1,0,0,40,33,0
51,4,166934,3,2,12,0,4,1,0,0,40,33,1
48,5,184787,11,2,8,0,4,1,0,0,50,33,1
44,2,264016,15,2,2,2,2,0,0,0,40,33,0
65,5,338316,7,2,4,0,4,1,0,0,40,33,0
50,4,221495,15,2,4,0,4,1,0,0,40,33,0
25,4,232914,15,2,1,5,2,0,0,0,38,33,0
25,4,221757,15,4,9,1,4,1,0,0,50,33,0
24,4,241185,3,4,4,1,4,0,0,0,48,33,0
47,4,189680,15,2,4,0,4,1,0,1977,40,33,1
38,0,281768,11,0,0,4,2,0,0,0,30,33,0
21,4,31606,7,4,13,3,4,0,0,0,25,3,0
46,4,344415,2,2,2,0,4,1,0,0,40,33,1
30,4,97723,15,2,8,0,4,1,0,0,30,33,0
45,6,160962,7,4,4,3,4,0,0,0,35,33,0
46,4,133616,7,0,1,4,4,0,0,0,40,33,0
29,4,163167,15,2,4,0,4,1,0,0,55,33,1
42,4,319016,3,2,6,0,4,1,2885,0,45,33,0
42,4,806552,7,2,9,0,4,1,0,0,50,33,1
47,2,204377,7,4,13,3,4,0,0,0,20,33,0
50,4,63000,7,2,4,0,4,1,0,0,60,33,1
17,4,94492,1,4,4,3,4,0,0,0,19,33,0
18,4,122988,3,4,11,3,4,1,0,0,20,33,0
23,4,287681,3,4,8,3,4,1,0,0,40,34,0
36,4,49657,15,2,2,0,4,1,0,0,50,33,1
47,6,182752,3,2,1,5,4,0,0,0,35,13,0
31,6,150630,3,4,13,3,4,0,0,0,40,33,0
52,7,184529,3,2,3,0,4,1,0,0,40,33,1
49,0,141483,0,2,0,5,4,0,0,0,40,33,0
61,4,183355,3,2,1,0,4,1,0,0,40,33,1
48,4,216292,3,2,10,0,4,1,0,0,43,33,0
26,4,67257,15,6,9,1,4,0,0,0,55,33,0
46,4,285750,3,2,10,0,4,1,4064,0,55,33,0
50,4,50178,3,2,5,0,4,1,0,0,40,33,1
36,4,199501,7,0,9,4,2,0,0,0,38,33,0
59,0,199033,12,2,0,5,2,0,0,0,32,33,0
37,4,162322,14,5,8,1,4,0,0,0,40,33,0
53,4,228752,3,5,12,1,2,0,0,0,40,33,0
36,4,321733,15,0,9,1,4,1,0,1741,40,33,0
18,4,165950,1,4,13,3,4,0,0,0,21,33,0
37,5,347491,7,2,9,0,4,1,0,0,50,33,1
20,4,214238,1,4,4,2,4,0,0,0,32,19,0
61,5,187124,3,2,9,0,4,1,0,0,20,33,1
31,2,265706,15,4,3,1,4,1,4650,0,40,33,0
50,5,68898,2,2,9,0,4,1,7688,0,60,33,1
45,4,192835,7,2,9,0,4,1,0,0,40,33,0
46,5,204928,7,2,4,0,4,1,0,0,40,33,0
39,2,91039,4,2,9,0,4,1,0,0,45,33,0
17,6,33230,1,4,10,3,4,1,0,0,15,33,0
61,4,248448,11,0,13,4,4,0,0,0,40,33,0
26,4,375980,3,5,4,4,2,0,0,0,37,33,0
52,2,278522,7,2,6,0,2,1,0,0,40,33,0
18,4,130652,7,4,1,3,4,0,0,0,25,33,0
58,4,234213,3,0,8,1,4,1,14344,0,48,33,1
53,4,217201,3,2,8,5,4,0,0,0,45,33,1
30,4,340899,6,4,2,1,4,1,0,1590,80,33,0
43,4,282069,7,0,8,4,4,1,0,0,42,33,0
40,4,204585,3,2,12,5,4,0,0,0,40,33,0
37,4,295127,3,4,12,1,4,1,0,0,40,33,0
20,0,37932,7,4,0,3,4,1,0,0,30,33,0
20,4,379525,7,4,13,3,4,0,0,0,10,33,0
22,4,317528,7,4,4,3,4,1,0,0,34,33,0
38,4,20308,3,4,13,3,4,1,0,0,40,33,0
47,4,195978,3,2,8,0,4,1,0,0,40,33,1
